branch_index,point_index,par,mu,l0,mode_k
0,384,6.816837,0.013946,0.033382,1.250000
0,385,7.015517,0.013980,0.031271,1.250000
0,386,7.214413,0.014012,0.029297,1.250000
0,387,7.413483,0.014042,0.027450,1.250000
0,388,7.612692,0.014070,0.025722,1.250000
0,389,7.812015,0.014097,0.024105,1.250000
0,390,8.011429,0.014122,0.022589,1.250000
0,391,8.210917,0.014146,0.021169,1.250000
0,392,8.410466,0.014168,0.019838,1.250000
0,393,8.610065,0.014190,0.018589,1.250000
0,394,8.809705,0.014210,0.017417,1.250000
0,395,9.009379,0.014230,0.016318,1.250000
0,396,9.209081,0.014248,0.015286,1.250000
0,397,9.408808,0.014266,0.014317,1.250000
0,398,9.608554,0.014283,0.013407,1.250000
0,399,9.808318,0.014299,0.012553,1.250000
0,400,10.008097,0.014315,0.011750,1.250000
0,401,10.207888,0.014330,0.010996,1.250000
0,402,10.407690,0.014344,0.010287,1.250000
0,403,10.607502,0.014358,0.009621,1.250000
0,404,10.807323,0.014372,0.008995,1.250000
0,405,11.007151,0.014385,0.008407,1.250000
0,406,11.206986,0.014398,0.007854,1.250000
0,407,11.406828,0.014410,0.007335,1.250000
0,408,11.606675,0.014422,0.006846,1.250000
0,409,11.806527,0.014433,0.006388,1.250000
0,410,12.006384,0.014445,0.005957,1.250000
0,411,12.206246,0.014455,0.005552,1.250000
0,412,12.406111,0.014466,0.005171,1.250000
0,413,12.605980,0.014476,0.004814,1.250000
0,414,12.805853,0.014486,0.004478,1.250000
0,415,13.005730,0.014496,0.004163,1.250000
0,416,13.205609,0.014506,0.003867,1.250000
0,417,13.405492,0.014515,0.003590,1.250000
0,418,13.605377,0.014524,0.003329,1.250000
0,419,13.805265,0.014533,0.003084,1.250000
0,420,14.005156,0.014542,0.002855,1.250000
0,421,14.205049,0.014550,0.002640,1.250000
0,422,14.404945,0.014559,0.002438,1.250000
0,423,14.604843,0.014567,0.002249,1.250000
0,424,14.804743,0.014575,0.002072,1.250000
0,425,15.004645,0.014583,0.001906,1.250000
0,426,15.204549,0.014591,0.001750,1.250000
0,427,15.404455,0.014598,0.001605,1.250000
0,428,15.604364,0.014606,0.001469,1.250000
0,429,15.804273,0.014613,0.001341,1.250000
0,430,16.004186,0.014620,0.001222,1.250000
0,431,16.204100,0.014627,0.001111,1.250000
0,432,16.404015,0.014634,0.001007,1.250000
0,433,16.603932,0.014641,0.000910,1.250000
0,434,16.803850,0.014648,0.000820,1.250000
0,435,17.003770,0.014654,0.000735,1.250000
0,436,17.203691,0.014661,0.000657,1.250000
0,437,17.403614,0.014667,0.000584,1.250000
0,438,17.603540,0.014673,0.000515,1.250000
0,439,17.803466,0.014680,0.000452,1.250000
0,440,18.003392,0.014686,0.000393,1.250000
0,441,18.203330,0.014692,0.000339,1.250000
0,442,18.403264,0.014698,0.000288,1.250000
0,443,18.603195,0.014704,0.000241,1.250000
0,444,18.803132,0.014709,0.000198,1.250000
0,445,19.003067,0.014715,0.000157,1.250000
0,446,19.203001,0.014721,0.000120,1.250000
0,447,19.402939,0.014726,0.000086,1.250000
0,448,19.602913,0.014732,0.000054,1.250000
0,449,19.802586,0.014720,0.000022,1.250000
0,450,20.002333,0.014710,-0.000000,1.250000
0,451,20.201865,0.014748,-0.000000,1.250000
0,452,20.401739,0.014761,0.000000,1.250000
0,453,20.601649,0.014758,-0.000000,1.250000
0,454,20.801593,0.014763,0.000000,1.250000
0,455,21.001670,0.014768,0.000000,1.250000
0,456,21.201624,0.014773,0.000000,1.250000
0,457,21.401572,0.014778,0.000000,1.250000
0,458,21.601517,0.014782,0.000000,1.250000
0,459,21.801464,0.014787,-0.000000,1.250000
0,460,22.001425,0.014791,-0.000000,1.250000
0,461,22.201376,0.014797,0.000000,1.250000
0,462,22.401329,0.014801,0.000000,1.250000
0,463,22.601285,0.014806,0.000000,1.250000
0,464,22.801235,0.014810,-0.000000,1.250000
0,465,23.001187,0.014815,0.000000,1.250000
0,466,23.201144,0.014819,-0.000000,1.250000
0,467,23.401097,0.014823,-0.000000,1.250000
0,468,23.601056,0.014827,0.000000,1.250000
0,469,23.801012,0.014832,0.000000,1.250000
0,470,24.000972,0.014836,-0.000000,1.250000
0,471,24.200927,0.014840,0.000000,1.250000
0,472,24.400883,0.014844,0.000000,1.250000
0,473,24.600837,0.014849,0.000000,1.250000
0,474,24.800794,0.014852,0.000000,1.250000
0,475,25.000755,0.014856,0.000000,1.250000
0,476,25.200714,0.014860,0.000000,1.250000
0,477,25.400682,0.014864,0.000000,1.250000
0,478,25.600638,0.014865,0.000000,1.250000
0,479,25.800599,0.014871,-0.000000,1.250000
0,480,26.000563,0.014875,0.000000,1.250000
0,481,26.200524,0.014879,-0.000000,1.250000
0,482,26.400487,0.014883,0.000000,1.250000
0,483,26.600446,0.014888,0.000000,1.250000
0,484,26.800406,0.014890,-0.000000,1.250000
0,485,27.000376,0.014893,-0.000000,1.250000
0,486,27.200341,0.014897,-0.000000,1.250000
0,487,27.400308,0.014901,0.000000,1.250000
0,488,27.599684,0.014928,-0.000000,1.250000
0,489,27.799693,0.014907,0.000000,1.250000
0,490,27.999658,0.014911,0.000000,1.250000
0,491,28.199624,0.014914,0.000000,1.250000
0,492,28.399591,0.014918,-0.000000,1.250000
0,493,28.599557,0.014921,-0.000000,1.250000
0,494,28.799551,0.014925,0.000000,1.250000
0,495,28.999517,0.014927,-0.000000,1.250000
0,496,29.199484,0.014930,-0.000000,1.250000
0,497,29.399464,0.014934,0.000000,1.250000
0,498,29.599440,0.014937,-0.000000,1.250000
0,499,29.799409,0.014940,0.000000,1.250000
0,500,29.999379,0.014943,-0.000000,1.250000
1,0,10.000000,0.032325,0.000000,0.500000
1,1,10.200000,0.032327,0.000000,0.500000
1,2,10.399998,0.032329,0.000000,0.500000
1,3,10.599996,0.032330,0.000000,0.500000
1,4,10.799993,0.032331,0.000000,0.500000
1,5,10.999991,0.032333,0.000000,0.500000
1,6,11.199988,0.032334,-0.000000,0.500000
1,7,11.399985,0.032335,0.000000,0.500000
1,8,11.599982,0.032337,0.000000,0.500000
1,9,11.799979,0.032338,0.000000,0.500000
1,10,11.999975,0.032339,-0.000000,0.500000
1,11,12.199970,0.032340,0.000000,0.500000
1,12,12.399965,0.032341,0.000000,0.500000
1,13,12.599958,0.032342,0.000000,0.500000
1,14,12.799948,0.032342,0.000000,0.500000
1,15,12.999937,0.032343,0.000001,0.500000
1,16,13.199921,0.032343,0.000001,0.500000
1,17,13.399901,0.032343,0.000000,0.500000
1,18,13.599873,0.032344,0.000000,0.500000
1,19,13.799836,0.032343,0.000000,0.500000
1,20,13.999786,0.032343,0.000000,0.500000
1,21,14.199717,0.032342,-0.000000,0.500000
1,22,14.399622,0.032341,-0.000000,0.500000
1,23,14.599492,0.032340,-0.000000,0.500000
1,24,14.799314,0.032338,-0.000000,0.500000
1,25,14.999067,0.032335,-0.000000,0.500000
1,26,15.198727,0.032332,-0.000000,0.500000
1,27,15.398324,0.032329,-0.000000,0.500000
1,28,15.597590,0.032324,-0.000000,0.500000
1,29,15.796690,0.032318,-0.000000,0.500000
1,30,15.995438,0.032311,-0.000000,0.500000
1,31,16.193703,0.032303,0.000000,0.500000
1,32,16.391295,0.032293,-0.000000,0.500000
1,33,16.587976,0.032282,0.000000,0.500000
