,alpha,L,beta_factor,rho0,poltime_mode,poltime_dscore
31139,20.0,3.948717948717949,0.5,0.4,165.1652,100.1001
31140,20.0,3.948717948717949,0.5,0.4,250.2503,180.1802
31141,20.0,3.948717948717949,0.5,0.4,340.3403,270.2703
31142,20.0,3.948717948717949,0.5,0.4,215.2152,155.1552
31143,20.0,3.948717948717949,0.5,0.4,245.2452,180.1802
31144,20.0,3.948717948717949,0.5,0.4,390.3904,320.3203
31145,20.0,3.948717948717949,0.5,0.4,160.1602,90.0901
31146,20.0,3.948717948717949,0.5,0.4,280.2803,215.2152
31147,20.0,3.948717948717949,0.5,0.4,165.1652,100.1001
31148,20.0,3.948717948717949,0.5,0.4,120.1201,60.0601
31149,20.0,3.948717948717949,0.5,0.4,190.1902,125.1251
31150,20.0,3.948717948717949,0.5,0.4,265.2653,200.2002
31151,20.0,3.948717948717949,0.5,0.4,260.2603,195.1952
31152,20.0,3.948717948717949,0.5,0.4,150.1502,90.0901
31153,20.0,3.948717948717949,0.5,0.4,340.3403,275.2753
31154,20.0,3.948717948717949,0.5,0.4,165.1652,105.1051
31155,20.0,3.948717948717949,0.5,0.4,95.0951,30.03
31156,20.0,3.948717948717949,0.5,0.4,270.2703,210.2102
31157,20.0,3.948717948717949,0.5,0.4,245.2452,175.1752
31158,20.0,3.948717948717949,0.5,0.4,160.1602,95.0951
31159,20.0,3.948717948717949,0.5,0.4,320.3203,250.2503
31160,20.0,3.948717948717949,0.5,0.4,215.2152,145.1451
31161,20.0,3.948717948717949,0.5,0.4,230.2302,165.1652
31162,20.0,3.948717948717949,0.5,0.4,225.2252,160.1602
31163,20.0,3.948717948717949,0.5,0.4,195.1952,125.1251
31164,20.0,3.948717948717949,0.5,0.4,235.2352,165.1652
31165,20.0,3.948717948717949,0.5,0.4,245.2452,180.1802
31166,20.0,3.948717948717949,0.5,0.4,160.1602,95.0951
31167,20.0,3.948717948717949,0.5,0.4,230.2302,165.1652
31168,20.0,3.948717948717949,0.5,0.4,155.1552,90.0901
31169,20.0,3.948717948717949,0.5,0.4,210.2102,145.1451
31170,20.0,3.948717948717949,0.5,0.4,185.1852,120.1201
31171,20.0,3.948717948717949,0.5,0.4,150.1502,80.0801
31172,20.0,3.948717948717949,0.5,0.4,180.1802,120.1201
31173,20.0,3.948717948717949,0.5,0.4,300.3003,230.2302
31174,20.0,3.948717948717949,0.5,0.4,235.2352,170.1702
31175,20.0,3.948717948717949,0.5,0.4,130.1301,60.0601
31176,20.0,3.948717948717949,0.5,0.4,220.2202,155.1552
31177,20.0,3.948717948717949,0.5,0.4,185.1852,115.1151
31178,20.0,3.948717948717949,0.5,0.4,210.2102,145.1451
31179,20.0,3.948717948717949,0.5,0.4,185.1852,125.1251
31180,20.0,3.948717948717949,0.5,0.4,185.1852,120.1201
31181,20.0,3.948717948717949,0.5,0.4,240.2402,175.1752
31182,20.0,3.948717948717949,0.5,0.4,255.2553,190.1902
31183,20.0,3.948717948717949,0.5,0.4,195.1952,125.1251
31184,20.0,3.948717948717949,0.5,0.4,200.2002,140.1401
31185,20.0,3.948717948717949,0.5,0.4,245.2452,180.1802
31186,20.0,3.948717948717949,0.5,0.4,155.1552,85.0851
31187,20.0,3.948717948717949,0.5,0.4,140.1401,80.0801
31188,20.0,3.948717948717949,0.5,0.4,185.1852,115.1151
31189,20.0,3.948717948717949,0.5,0.4,170.1702,105.1051
31190,20.0,3.948717948717949,0.5,0.4,215.2152,155.1552
31191,20.0,3.948717948717949,0.5,0.4,195.1952,135.1351
31192,20.0,3.948717948717949,0.5,0.4,250.2503,185.1852
31193,20.0,3.948717948717949,0.5,0.4,205.2052,145.1451
31194,20.0,3.948717948717949,0.5,0.4,185.1852,120.1201
31195,20.0,3.948717948717949,0.5,0.4,240.2402,175.1752
31196,20.0,3.948717948717949,0.5,0.4,205.2052,140.1401
31197,20.0,3.948717948717949,0.5,0.4,185.1852,115.1151
31198,20.0,3.948717948717949,0.5,0.4,215.2152,150.1502
31199,20.0,3.948717948717949,0.5,0.4,200.2002,140.1401
31400,15.0,3.341025641025641,0.5,0.4,50.0501,45.045
31401,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31402,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31403,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31404,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31405,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31406,15.0,3.341025641025641,0.5,0.4,30.03,25.025
31407,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31408,15.0,3.341025641025641,0.5,0.4,25.025,15.015
31409,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31410,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31411,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31412,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31413,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31414,15.0,3.341025641025641,0.5,0.4,30.03,20.02
31415,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31416,15.0,3.341025641025641,0.5,0.4,30.03,20.02
31417,15.0,3.341025641025641,0.5,0.4,30.03,25.025
31418,15.0,3.341025641025641,0.5,0.4,10.01,5.005
31419,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31420,15.0,3.341025641025641,0.5,0.4,30.03,20.02
31421,15.0,3.341025641025641,0.5,0.4,,
31422,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31423,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31424,15.0,3.341025641025641,0.5,0.4,10.01,5.005
31425,15.0,3.341025641025641,0.5,0.4,10.01,5.005
31426,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31427,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31428,15.0,3.341025641025641,0.5,0.4,15.015,5.005
31429,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31430,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31431,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31432,15.0,3.341025641025641,0.5,0.4,30.03,20.02
31433,15.0,3.341025641025641,0.5,0.4,30.03,25.025
31434,15.0,3.341025641025641,0.5,0.4,30.03,20.02
31435,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31436,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31437,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31438,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31439,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31440,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31441,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31442,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31443,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31444,15.0,3.341025641025641,0.5,0.4,50.0501,40.04
31445,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31446,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31447,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31448,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31449,15.0,3.341025641025641,0.5,0.4,50.0501,45.045
31450,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31451,15.0,3.341025641025641,0.5,0.4,35.035,30.03
31452,15.0,3.341025641025641,0.5,0.4,25.025,15.015
31453,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31454,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31455,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31456,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31457,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31458,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31459,15.0,3.341025641025641,0.5,0.4,10.01,5.005
31460,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31461,15.0,3.341025641025641,0.5,0.4,15.015,5.005
31462,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31463,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31464,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31465,15.0,3.341025641025641,0.5,0.4,35.035,30.03
31466,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31467,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31468,15.0,3.341025641025641,0.5,0.4,25.025,15.015
31469,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31470,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31471,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31472,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31473,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31474,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31475,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31476,15.0,3.341025641025641,0.5,0.4,30.03,20.02
31477,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31478,15.0,3.341025641025641,0.5,0.4,15.015,5.005
31479,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31480,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31481,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31482,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31483,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31484,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31485,15.0,3.341025641025641,0.5,0.4,30.03,25.025
31486,15.0,3.341025641025641,0.5,0.4,15.015,5.005
31487,15.0,3.341025641025641,0.5,0.4,30.03,20.02
31488,15.0,3.341025641025641,0.5,0.4,10.01,5.005
31489,15.0,3.341025641025641,0.5,0.4,10.01,0.0
31490,15.0,3.341025641025641,0.5,0.4,20.02,15.015
31491,15.0,3.341025641025641,0.5,0.4,30.03,25.025
31492,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31493,15.0,3.341025641025641,0.5,0.4,55.0551,45.045
31494,15.0,3.341025641025641,0.5,0.4,25.025,20.02
31495,15.0,3.341025641025641,0.5,0.4,10.01,5.005
31496,15.0,3.341025641025641,0.5,0.4,20.02,10.01
31497,15.0,3.341025641025641,0.5,0.4,15.015,10.01
31498,15.0,3.341025641025641,0.5,0.4,40.04,35.035
31499,15.0,3.341025641025641,0.5,0.4,15.015,10.01
32000,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32001,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32002,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32003,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32004,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32005,20.0,3.341025641025641,1.0,0.4,30.03,20.02
32006,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32007,20.0,3.341025641025641,1.0,0.4,15.015,10.01
32008,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32009,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32010,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32011,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32012,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32013,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32014,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32015,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32016,20.0,3.341025641025641,1.0,0.4,30.03,25.025
32017,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32018,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32019,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32020,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32021,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32022,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32023,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32024,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32025,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32026,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32027,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32028,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32029,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32030,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32031,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32032,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32033,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32034,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32035,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32036,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32037,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32038,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32039,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32040,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32041,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32042,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32043,20.0,3.341025641025641,1.0,0.4,35.035,30.03
32044,20.0,3.341025641025641,1.0,0.4,25.025,20.02
32045,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32046,20.0,3.341025641025641,1.0,0.4,5.005,5.005
32047,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32048,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32049,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32050,20.0,3.341025641025641,1.0,0.4,15.015,10.01
32051,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32052,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32053,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32054,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32055,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32056,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32057,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32058,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32059,20.0,3.341025641025641,1.0,0.4,30.03,25.025
32060,20.0,3.341025641025641,1.0,0.4,10.01,0.0
32061,20.0,3.341025641025641,1.0,0.4,15.015,10.01
32062,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32063,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32064,20.0,3.341025641025641,1.0,0.4,20.02,15.015
32065,20.0,3.341025641025641,1.0,0.4,35.035,30.03
32066,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32067,20.0,3.341025641025641,1.0,0.4,,
32068,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32069,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32070,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32071,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32072,20.0,3.341025641025641,1.0,0.4,15.015,10.01
32073,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32074,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32075,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32076,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32077,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32078,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32079,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32080,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32081,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32082,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32083,20.0,3.341025641025641,1.0,0.4,5.005,5.005
32084,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32085,20.0,3.341025641025641,1.0,0.4,15.015,10.01
32086,20.0,3.341025641025641,1.0,0.4,5.005,0.0
32087,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32088,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32089,20.0,3.341025641025641,1.0,0.4,20.02,15.015
32090,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32091,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32092,20.0,3.341025641025641,1.0,0.4,30.03,25.025
32093,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32094,20.0,3.341025641025641,1.0,0.4,10.01,5.005
32095,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32096,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32097,20.0,3.341025641025641,1.0,0.4,0.0,0.0
32098,20.0,3.341025641025641,1.0,0.4,60.0601,55.0551
32099,20.0,3.341025641025641,1.0,0.4,20.02,15.015
38500,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38501,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38502,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38503,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38504,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38505,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38506,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38507,15.0,3.543589743589744,1.0,0.4,25.025,20.02
38508,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38509,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38510,15.0,3.543589743589744,1.0,0.4,5.005,5.005
38511,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38512,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38513,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38514,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38515,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38516,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38517,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38518,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38519,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38520,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38521,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38522,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38523,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38524,15.0,3.543589743589744,1.0,0.4,5.005,5.005
38525,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38526,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38527,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38528,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38529,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38530,15.0,3.543589743589744,1.0,0.4,10.01,5.005
38531,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38532,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38533,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38534,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38535,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38536,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38537,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38538,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38539,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38540,15.0,3.543589743589744,1.0,0.4,5.005,5.005
38541,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38542,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38543,15.0,3.543589743589744,1.0,0.4,5.005,5.005
38544,15.0,3.543589743589744,1.0,0.4,10.01,10.01
38545,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38546,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38547,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38548,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38549,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38550,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38551,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38552,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38553,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38554,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38555,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38556,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38557,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38558,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38559,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38560,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38561,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38562,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38563,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38564,15.0,3.543589743589744,1.0,0.4,15.015,10.01
38565,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38566,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38567,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38568,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38569,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38570,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38571,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38572,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38573,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38574,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38575,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38576,15.0,3.543589743589744,1.0,0.4,5.005,5.005
38577,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38578,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38579,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38580,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38581,15.0,3.543589743589744,1.0,0.4,5.005,5.005
38582,15.0,3.543589743589744,1.0,0.4,10.01,5.005
38583,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38584,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38585,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38586,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38587,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38588,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38589,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38590,15.0,3.543589743589744,1.0,0.4,10.01,5.005
38591,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38592,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38593,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38594,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38595,15.0,3.543589743589744,1.0,0.4,15.015,15.015
38596,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38597,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38598,15.0,3.543589743589744,1.0,0.4,5.005,0.0
38599,15.0,3.543589743589744,1.0,0.4,0.0,0.0
38600,20.0,3.746153846153846,1.5,0.4,570.5706,490.4905
38601,20.0,3.746153846153846,1.5,0.4,360.3604,275.2753
38602,20.0,3.746153846153846,1.5,0.4,410.4104,325.3253
38603,20.0,3.746153846153846,1.5,0.4,415.4154,330.3303
38604,20.0,3.746153846153846,1.5,0.4,690.6907,605.6056
38605,20.0,3.746153846153846,1.5,0.4,520.5205,435.4354
38606,20.0,3.746153846153846,1.5,0.4,565.5656,480.4805
38607,20.0,3.746153846153846,1.5,0.4,515.5155,430.4304
38608,20.0,3.746153846153846,1.5,0.4,320.3203,235.2352
38609,20.0,3.746153846153846,1.5,0.4,310.3103,225.2252
38610,20.0,3.746153846153846,1.5,0.4,345.3453,260.2603
38611,20.0,3.746153846153846,1.5,0.4,285.2853,200.2002
38612,20.0,3.746153846153846,1.5,0.4,425.4254,340.3403
38613,20.0,3.746153846153846,1.5,0.4,420.4204,335.3353
38614,20.0,3.746153846153846,1.5,0.4,295.2953,210.2102
38615,20.0,3.746153846153846,1.5,0.4,390.3904,305.3053
38616,20.0,3.746153846153846,1.5,0.4,745.7457,660.6607
38617,20.0,3.746153846153846,1.5,0.4,425.4254,340.3403
38618,20.0,3.746153846153846,1.5,0.4,390.3904,305.3053
38619,20.0,3.746153846153846,1.5,0.4,450.4505,365.3654
38620,20.0,3.746153846153846,1.5,0.4,265.2653,180.1802
38621,20.0,3.746153846153846,1.5,0.4,570.5706,485.4855
38622,20.0,3.746153846153846,1.5,0.4,340.3403,255.2553
38623,20.0,3.746153846153846,1.5,0.4,325.3253,240.2402
38624,20.0,3.746153846153846,1.5,0.4,325.3253,240.2402
38625,20.0,3.746153846153846,1.5,0.4,495.4955,410.4104
38626,20.0,3.746153846153846,1.5,0.4,440.4404,355.3554
38627,20.0,3.746153846153846,1.5,0.4,590.5906,505.5055
38628,20.0,3.746153846153846,1.5,0.4,240.2402,155.1552
38629,20.0,3.746153846153846,1.5,0.4,430.4304,345.3453
38630,20.0,3.746153846153846,1.5,0.4,615.6156,530.5305
38631,20.0,3.746153846153846,1.5,0.4,310.3103,225.2252
38632,20.0,3.746153846153846,1.5,0.4,705.7057,620.6206
38633,20.0,3.746153846153846,1.5,0.4,865.8659,780.7808
38634,20.0,3.746153846153846,1.5,0.4,555.5556,470.4705
38635,20.0,3.746153846153846,1.5,0.4,880.8809,795.7958
38636,20.0,3.746153846153846,1.5,0.4,475.4755,390.3904
38637,20.0,3.746153846153846,1.5,0.4,340.3403,255.2553
38638,20.0,3.746153846153846,1.5,0.4,345.3453,260.2603
38639,20.0,3.746153846153846,1.5,0.4,400.4004,315.3153
38640,20.0,3.746153846153846,1.5,0.4,295.2953,210.2102
38641,20.0,3.746153846153846,1.5,0.4,400.4004,315.3153
38642,20.0,3.746153846153846,1.5,0.4,295.2953,210.2102
38643,20.0,3.746153846153846,1.5,0.4,440.4404,360.3604
38644,20.0,3.746153846153846,1.5,0.4,375.3754,290.2903
38645,20.0,3.746153846153846,1.5,0.4,510.5105,425.4254
38646,20.0,3.746153846153846,1.5,0.4,400.4004,315.3153
38647,20.0,3.746153846153846,1.5,0.4,495.4955,410.4104
38648,20.0,3.746153846153846,1.5,0.4,475.4755,390.3904
38649,20.0,3.746153846153846,1.5,0.4,365.3654,280.2803
38650,20.0,3.746153846153846,1.5,0.4,590.5906,505.5055
38651,20.0,3.746153846153846,1.5,0.4,595.5956,510.5105
38652,20.0,3.746153846153846,1.5,0.4,545.5455,460.4605
38653,20.0,3.746153846153846,1.5,0.4,380.3804,295.2953
38654,20.0,3.746153846153846,1.5,0.4,700.7007,615.6156
38655,20.0,3.746153846153846,1.5,0.4,790.7908,705.7057
38656,20.0,3.746153846153846,1.5,0.4,320.3203,235.2352
38657,20.0,3.746153846153846,1.5,0.4,480.4805,400.4004
38658,20.0,3.746153846153846,1.5,0.4,440.4404,355.3554
38659,20.0,3.746153846153846,1.5,0.4,240.2402,155.1552
38660,20.0,3.746153846153846,1.5,0.4,465.4655,385.3854
38661,20.0,3.746153846153846,1.5,0.4,430.4304,345.3453
38662,20.0,3.746153846153846,1.5,0.4,400.4004,315.3153
38663,20.0,3.746153846153846,1.5,0.4,245.2452,160.1602
38664,20.0,3.746153846153846,1.5,0.4,285.2853,200.2002
38665,20.0,3.746153846153846,1.5,0.4,250.2503,165.1652
38666,20.0,3.746153846153846,1.5,0.4,800.8008,715.7157
38667,20.0,3.746153846153846,1.5,0.4,480.4805,395.3954
38668,20.0,3.746153846153846,1.5,0.4,450.4505,365.3654
38669,20.0,3.746153846153846,1.5,0.4,320.3203,235.2352
38670,20.0,3.746153846153846,1.5,0.4,580.5806,495.4955
38671,20.0,3.746153846153846,1.5,0.4,425.4254,340.3403
38672,20.0,3.746153846153846,1.5,0.4,640.6406,555.5556
38673,20.0,3.746153846153846,1.5,0.4,380.3804,295.2953
38674,20.0,3.746153846153846,1.5,0.4,420.4204,335.3353
38675,20.0,3.746153846153846,1.5,0.4,370.3704,285.2853
38676,20.0,3.746153846153846,1.5,0.4,425.4254,340.3403
38677,20.0,3.746153846153846,1.5,0.4,445.4454,360.3604
38678,20.0,3.746153846153846,1.5,0.4,325.3253,240.2402
38679,20.0,3.746153846153846,1.5,0.4,495.4955,410.4104
