,Experiment,frame,Bra_p0,Bra_p0.5,Bra_p99.5,Bra_p100,H2B_p0,H2B_p0.5,H2B_p99.5,H2B_p100,delta_frame
548,20240320,147,611.8929254302103,874.5565993991642,7224.632322722062,11602.734246575345,3569.0925925925926,6003.014025500911,17677.650963993194,23542.26923076923,127
549,20240320,148,625.30426716141,859.708053046595,7440.699412250673,11866.582329317269,3163.621212121212,5981.226219437025,17957.23194240376,21554.204301075268,128
550,20240320,149,654.8267716535433,861.0615391121831,7406.920605867772,12991.502092050208,3779.243902439024,6191.918061447539,18103.197293613703,24716.628571428573,129
551,20240320,150,600.3386581469648,855.9561805084745,7502.941338877603,15444.096153846154,4420.30985915493,6176.9712,18074.04,22962.64285714286,130
552,20240320,151,603.064705882353,861.714568802782,7359.974992517909,13018.2875,3553.7070707070707,5975.635982769771,17865.290492097705,24230.0,131
553,20240320,152,630.2835820895523,862.1549438166071,7106.089214601771,14199.335294117647,3690.3469387755104,5977.453596099147,18025.648891540393,21396.265217391305,132
554,20240320,153,652.6981132075472,847.9763917739925,7239.43958156027,12845.952879581151,3337.708333333333,5955.511160351653,18072.01580638342,21410.8,133
555,20240320,154,649.7191283292979,887.9346274717515,7273.486711525195,12377.08510638298,3286.5593220338983,5994.490473602485,18130.335189075653,24378.95348837209,134
556,20240320,155,687.8554502369668,874.1025452845624,7352.012522814559,12323.853107344632,3576.158878504673,5880.057158914099,17921.697665454543,22242.906976744187,135
557,20240320,156,667.0726817042606,862.4274411989177,7238.426459851938,11850.46301369863,3433.2881355932204,6098.451157113402,18015.934628503433,21290.03448275862,136
558,20240320,157,618.3899204244032,913.2396688944755,7303.148169934644,13056.760869565218,3707.118811881188,6160.882342402334,18019.655078947366,23738.947019867548,137
559,20240320,158,628.2144522144522,886.9580352303523,7510.093543740184,11335.795180722893,3286.990740740741,6179.075073529411,18104.166494573987,22225.78260869565,138
560,20240320,159,668.0363636363636,896.3653843337222,7435.2890994048175,18542.72093023256,3164.132075471698,6131.256792307692,18124.94784636118,21656.18666666667,139
561,20240320,160,625.9416058394161,890.7415284099252,7526.083549115301,12191.025,3352.4479166666665,6273.138636500754,18012.041510498988,20383.424528301886,140
562,20240320,161,578.0977011494252,899.0512348417628,7173.222012445472,11974.066420664209,3636.820224719101,5901.479721657864,18197.70273050097,22423.4289276808,141
563,20240320,162,656.4923413566739,861.452269540015,7313.223841783212,14368.352631578948,3560.333333333333,6066.128667883212,18029.861434782604,24350.664429530203,142
564,20240320,163,601.705223880597,867.9463351393189,7243.231238026826,13033.912037037036,3648.964912280702,5969.557825203252,18064.763613239684,22771.846153846152,143
565,20240320,164,522.8187919463087,876.7765183517109,7384.358065425469,17184.098039215685,3473.979797979798,6042.9188586762075,18292.009623655915,21012.54225352113,144
566,20240320,165,462.25,845.6162150127226,7256.849387045801,16221.98076923077,4225.946808510638,6168.204257703081,18244.39378667724,21867.08333333333,145
567,20240320,166,634.2103174603175,859.0634200626959,7355.133633776099,13727.612099644128,3341.625,6168.857736486486,18366.064497277686,20701.671497584543,146
568,20240320,167,617.8592964824121,861.3036120401338,7464.609767381411,12314.01661129568,3440.0333333333333,6060.835689022356,18423.699636963676,21424.676470588234,147
569,20240320,168,606.0864864864865,836.9061518324608,7730.599327956992,19755.97435897436,3237.2,6129.346875,18201.440096583032,20694.432432432437,148
570,20240320,169,619.6377952755905,859.4838157894736,7809.710777816549,12505.265206812652,3524.8867924528304,6059.484545454546,18053.97722570533,20818.63529411765,149
571,20240320,170,614.5348837209302,869.1933948993945,7644.352575757575,12842.047738693467,3843.07476635514,6147.5058973933255,18026.831306362827,21104.23076923077,150
572,20240320,171,566.3152173913044,832.8441040733786,7640.645942574466,14046.757142857145,4290.043189368771,6099.41336082259,18198.703614871374,20852.8488372093,151
573,20240320,172,609.6283185840708,874.2467944311423,7939.933400826416,13626.301075268815,4232.769230769231,6063.684691308956,18580.816429003902,21115.802631578947,152
574,20240320,173,537.4649122807018,861.2148623772212,7786.415045592709,14475.868778280545,4044.977272727273,6145.110616412395,18591.177152994605,21217.052631578947,153
575,20240320,174,632.2068965517242,840.1869318181818,7449.283483023008,13375.612426035505,4500.937823834197,6076.532123076923,18393.188366674247,23119.60869565217,154
576,20240320,175,646.3368055555555,848.2318254713573,7817.201852597656,13377.103351955308,3528.8865979381444,6046.068872929456,18702.554561234323,22429.23076923077,155
577,20240320,176,671.8277777777778,875.2547598039216,7566.381319087053,13914.609550561798,3590.975,5986.589278568907,18614.59302176696,21967.45614035088,156
578,20240320,177,570.8823529411765,861.5274873708381,7489.470356496423,14587.861495844876,3330.043956043956,6008.392190921229,18484.845085164838,22196.686363636363,157
579,20240320,178,602.4583333333334,877.5516370418125,7691.2422038152645,14185.83870967742,4362.960526315789,6087.943165784834,18749.004576612915,22371.873333333333,158
580,20240320,179,675.7708333333334,849.1026857021095,7576.77999001098,14177.590395480223,4215.567567567568,5961.154053254438,18811.48579469601,21606.46222222222,159
581,20240320,180,615.8510638297872,824.5477917121046,7477.757667198633,14128.640845070422,4208.053191489362,5930.347709727226,18956.267190913066,21311.477272727272,160
582,20240320,181,641.2424242424242,869.5203157216495,7639.928298969071,14522.0756302521,3192.452631578947,6057.11840338453,18596.863047748706,21030.39024390244,161
583,20240320,182,656.885462555066,868.7671497584541,7621.058210490708,14002.806306306304,3193.421875,5966.650091173783,18906.028266666675,22619.44278606965,162
584,20240320,183,602.0,858.0728051536544,7559.1584801078225,14485.177631578948,3509.109375,5911.846140828269,18940.586904145082,22213.15044247788,163
585,20240320,184,642.0243902439024,890.5205993699569,7660.694986486508,14876.11009174312,3255.303921568628,6157.206595238095,18826.75972413795,24405.88235294117,164
586,20240320,185,653.66,848.6121050884956,7610.308897247633,15262.83950617284,4517.691780821918,6286.3860818599305,18617.0138059034,22403.637860082305,165
587,20240320,186,639.7532467532468,843.4015440456199,7624.967333113021,14528.27963525836,3354.413461538461,6076.125057552743,18952.03085863095,23466.291666666668,166
588,20240320,187,645.4285714285714,871.2937626207399,7943.7422977219085,14782.41971830986,3530.178571428572,6124.501711748916,19081.829129629623,22258.0625,167
589,20240320,188,638.5918367346939,857.9710813253012,7686.7922911320475,14884.286585365851,3080.1296296296296,6129.688926035503,18881.068009049774,23749.822695035466,168
590,20240320,189,549.4074074074074,807.498064516129,7681.030639256545,15364.809523809525,3148.784615384616,6138.378336860896,18901.753208633087,23024.779411764703,169
591,20240404,0,557.6062322946176,671.9956439354503,9225.788044535655,16930.73076923077,2376.960481099656,4978.813834358267,16823.74554012346,23137.603174603173,-8
592,20240404,1,488.6470588235294,676.7927281092068,9172.336883289772,17541.08,2757.9210526315787,4830.404479697088,16743.20692620388,21073.25657894737,-7
593,20240404,2,498.3611111111111,675.9774199960247,9511.665148774697,18246.072,2729.202247191012,4873.657460097154,17076.916129032263,20914.487603305784,-6
594,20240404,3,513.6740088105727,684.9250999228395,9472.351810028253,18164.508108108108,2657.537037037037,4880.234621477252,17078.117113645458,20517.87027027027,-5
595,20240404,4,547.6451612903226,692.8784355005159,9530.349845784447,20318.72413793104,2959.743119266055,4903.035555555555,17254.761468174187,22320.4,-4
596,20240404,5,506.0987951807229,686.3384324712644,9545.587883053033,15431.70243902439,2705.68,4862.357074397419,17326.98996876913,21085.3125,-3
597,20240404,6,501.4439359267735,694.4873349455199,9759.60935753186,22903.574257425746,2495.438271604938,4873.27662431694,17577.055451047956,24897.722222222223,-2
598,20240404,7,505.3181818181818,703.2154110169492,9326.316099962838,17723.14201183432,2762.235294117647,4830.927996850234,17351.519169172927,25033.40625,-1
599,20240404,8,516.2137767220903,688.7376897803512,9378.489852601522,18457.5,2358.7175572519086,4953.32950071156,17493.678556491515,24264.670454545456,0
600,20240404,9,511.0753424657534,689.1522644057028,9455.199625336018,19860.71681415929,2861.770186335404,4844.873179611651,17802.526773028294,20847.725,1
601,20240404,10,515.4681933842239,692.946546403449,9290.850970370355,17626.021978021978,2538.633663366337,4804.505235332044,17974.503667207347,21761.07692307692,2
602,20240404,11,553.3235294117648,704.2794571630872,9307.063609022664,16127.402684563758,2416.785714285714,4899.422747863248,17738.37294580072,21115.29931972789,3
603,20240404,12,515.8296296296296,696.6953834951456,9041.974720068913,16953.17948717949,2690.5873015873017,4827.521339202966,17412.922772832822,22701.0,4
604,20240404,13,497.5748218527316,702.5062327586207,9149.61504887585,18474.41891891892,2373.6990291262136,4832.112047023296,17638.754555555555,21824.157894736843,5
605,20240404,14,509.6713286713287,716.2404770294078,9023.595359903387,17947.933333333334,2394.735294117647,4874.516282828283,17948.057489648036,23639.08510638298,6
606,20240404,15,526.0172413793103,699.1390284757119,8913.940249271986,16329.865284974094,2909.433121019108,4777.534611338399,17934.60238311601,21414.945054945056,7
607,20240404,16,515.2488789237668,718.5153593449415,9191.169963214512,16385.4358974359,2621.5405405405404,4741.197417710197,17937.90303921571,21088.19607843137,8
608,20240404,17,488.1333333333333,743.2580948752143,9376.1638558282,15847.198113207549,2611.776595744681,4846.039507316911,17971.909466604706,22068.70588235294,9
609,20240404,18,512.3358778625955,727.6846425567704,9021.672782608699,14221.0,2529.3125,4636.230737509913,17982.521642088483,23380.89285714286,10
610,20240404,19,480.3518987341772,734.1613756324354,8862.663316742064,17239.616161616163,2637.0975609756097,4639.191595886294,17846.923606388933,20135.926406926406,11
611,20240404,20,489.1428571428572,721.4095030553559,9151.056715296148,17544.403409090908,2637.0393700787404,4774.138563681869,18236.274187352235,21611.086419753086,12
612,20240404,21,505.8666666666667,722.0401471676754,9290.183767607552,15897.23602484472,2572.502923976608,4696.589612903225,18120.549940199337,21943.427184466014,13
613,20240404,22,525.6792452830189,720.2260714285713,8673.532085379158,16208.099378881989,2370.818181818182,4725.849766376373,17853.334345705196,21317.183486238533,14
614,20240404,23,519.2843373493976,729.2621708481463,8647.525763956668,16272.72077922078,2831.443181818182,4811.402955379721,18093.35259146342,20602.14007782101,15
615,20240404,24,492.93693693693695,726.3990385375494,8460.311317750093,18541.3355704698,2819.762773722628,4524.201450163399,18106.68521306821,24731.62962962963,16
616,20240404,25,529.1953727506427,735.4057076362654,8419.901168663593,15049.135135135137,2797.5718309859158,4630.003934065934,17951.0168386914,21047.803921568626,17
617,20240404,26,522.0,755.2546603700576,8076.31453900709,13935.705357142857,2766.3843648208467,4396.942473684211,18237.281442528736,22258.76785714286,18
618,20240404,27,524.8202247191011,734.0973821428571,8067.047053053822,14592.953846153849,2357.87012987013,4549.094001714903,18081.06487290167,21005.69230769231,19
619,20240404,28,541.0504587155963,746.6748563801114,8074.716985294118,13302.246913580248,2598.725988700565,4507.763215007215,17963.938749291945,26016.42105263158,20
620,20240404,29,548.1452784503632,748.995,7933.6474500684,20222.108527131782,3066.669064748201,4590.601859582543,18095.48755826271,24065.1007751938,21
621,20240404,30,503.12,739.1613802617616,7855.618972746336,13969.543859649122,2983.1858407079644,4319.604234234234,18163.53661104718,24395.6511627907,22
622,20240404,31,529.2928571428571,762.2284823707098,7870.453343601517,13171.475409836066,2820.721739130435,4484.828921058149,18140.51715934066,22477.289855072464,23
623,20240404,32,526.5071428571429,760.5363199500729,7770.6595812794185,12320.583673469388,3224.2626262626263,4615.898666666667,18057.743194444443,24403.82242990654,24
624,20240404,33,491.25,727.1471954824528,7645.556702898547,13517.656,3022.700980392157,4637.037883959045,18208.798231079265,20839.68253968254,25
625,20240404,34,526.7564655172414,739.8739453125,7729.020238626224,13080.051470588236,3301.2478632478637,4497.127531936792,17894.832723577223,22226.714285714286,26
626,20240404,35,530.5797101449275,733.2813703800103,7774.850911981249,14895.54802259887,2901.248,4459.1396683673465,18071.205947375558,21987.733333333334,27
627,20240404,36,539.2922077922078,742.7009200330003,7536.367333270891,15952.037037037036,3109.4015748031497,4386.492271150033,18190.51010430248,23495.2,28
628,20240404,37,532.8551587301587,726.9626042632067,7649.761902173917,14678.968253968254,3138.4947916666665,4467.8642945978145,18494.125031890107,21395.945454545454,29
629,20240404,38,516.1663019693655,750.838194456743,7495.917711009182,13187.25,2645.492307692308,4411.689273874924,18145.650425354466,23799.383720930236,30
630,20240404,39,561.6175824175824,749.333420979021,7564.521481615028,14729.670454545454,3332.7413793103447,4531.526655701755,17968.77281638953,22399.90804597701,31
631,20240404,40,492.2371134020619,738.0254021688252,7604.05187850886,13719.623655913978,2754.516,4578.063184986595,17835.937742331284,21510.88421052632,32
632,20240404,41,544.3540772532189,756.0011282268703,7244.864571738843,15110.173076923076,3412.3426294820715,4510.369593258161,17804.421367521387,20929.793103448275,33
633,20240404,42,553.5076452599388,768.7072307692308,7407.27876223777,11797.754098360656,3154.07326007326,4422.037909165303,17652.776213130826,19505.056338028167,34
634,20240404,43,571.8731117824774,747.7410736196318,7411.423298418424,10470.074534161491,2824.25,4523.172169287469,17627.49373529208,22063.688524590165,35
635,20240404,44,519.8875598086124,776.6205594405594,7524.1291801242105,12675.222222222224,3215.106382978724,4569.636093489505,18027.652816213915,21275.2752293578,36
636,20240404,45,566.501547987616,771.0723947368422,7509.945263924321,10867.942386831275,3207.969072164949,4533.705369165488,17836.68024339561,22525.54464285714,37
